Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202007,July 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,144000,,70755,,,0
HS,2020,202007,July 2020,4,0,2,Exports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,100,,140,,,0
HS,2020,202007,July 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,19,,23,,,0
HS,2020,202007,July 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,13880,,9028,,,0
HS,2020,202007,July 2020,4,0,1,Imports,404,Kenya,,764,Thailand,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3792,,3297,,,0
HS,2020,202007,July 2020,4,0,1,Imports,404,Kenya,,784,United Arab Emirates,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3713,,3143,,,0
HS,2020,202007,July 2020,4,0,2,Exports,404,Kenya,,784,United Arab Emirates,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4,,2,,,0
HS,2020,202007,July 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5978830,,3652206,,,0
HS,2020,202007,July 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,103,,588,,,0
HS,2020,202007,July 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,2164,,2696,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5138931,,3250356,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1222,,1865,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,55200,,27999,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,10,,120,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,10,,18,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,57,,49,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,764,Thailand,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4,,2,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,784,United Arab Emirates,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4,,16,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5083730,,3222280,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,42,,49,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,826,United Kingdom,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1,,77,,,0
HS,2020,202008,August 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1095,,1612,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6464653,,3946837,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3359,,4558,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,178,Congo,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3,,69,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,208,Denmark,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5533,,17993,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,276,Germany,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,10,,5,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21000,,9798,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,12,,13,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,764,Thailand,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6,,5,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6437350,,3917276,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,816,,851,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,834,United Rep. of Tanzania,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21,,148,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,2491,,3467,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,770,,1770,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5694848,,3524973,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4009,,5321,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,45004,,20955,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,50,,263,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,702,Singapore,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,64,,220,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,19,,48,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1744,,1830,,,0
