Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,36,Australia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,71310,,478515,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,48,Bahrain,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,350,,3739,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,56,Belgium,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,214708,,553925,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,76,Brazil,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38698,,121820,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,108,Burundi,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,202600,,524380,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,124,Canada,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38400,,160894,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,156,China,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,6000,,26576,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,156,China,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38600,,205045,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,170,Colombia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,4001,,20356,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,180,Dem.Rep. of the Congo,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38400,,55568,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,180,Dem.Rep. of the Congo,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,3996,,35957,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,208,Denmark,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,55103,,312400,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,231,Ethiopia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19200,,14127,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,246,Finland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,150739,,880767,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,276,Germany,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,474133,,1494535,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,320,Guatemala,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,8004,,41080,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,372,Ireland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19200,,117769,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,376,Israel,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,5,,1,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,381,Italy,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,892,,1560,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,381,Italy,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,104863,,134788,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,12000,,101812,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,410,Rep. of Korea,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,213600,,1048565,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,490,"Other Asia, nes",,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,4020,,32959,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,528,Netherlands,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19200,,59519,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,554,New Zealand,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,9000,,56365,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,566,Nigeria,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,62,,511,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,634,Qatar,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,20,,8,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,642,Romania,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,59400,,394608,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,643,Russian Federation,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,21600,,118742,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,230300,,967609,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,682,Saudi Arabia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,6,,152,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,131334,,49036,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,710,South Africa,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,16,,278,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,710,South Africa,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,20280,,98187,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,724,Spain,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,4,,36,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,6,,89,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,752,Sweden,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,64800,,332503,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,757,Switzerland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,3,,14,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,757,Switzerland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,157200,,1154603,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,760,Syria,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38400,,76762,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,764,Thailand,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,4650,,32097,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,784,United Arab Emirates,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38310,,108741,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,147600,,510580,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,60,,770,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,826,United Kingdom,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1,,67,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,826,United Kingdom,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,20339,,84505,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,834,United Rep. of Tanzania,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,48180,,102609,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,93,,829,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,4,,94,,,0
HS,2020,202010,October 2020,4,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,935876,,4528085,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,395589,,1235280,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,3733094,,17238301,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,4,Afghanistan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1,,10,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,36,Australia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,173277,,1116926,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,48,Bahrain,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,300,,3592,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,56,Belgium,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,481563,,2613975,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,108,Burundi,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,125200,,373620,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,124,Canada,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,143571,,928515,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,156,China,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,47404,,333089,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,180,Dem.Rep. of the Congo,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,3996,,36045,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,208,Denmark,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,8,,137,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,208,Denmark,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,65220,,333755,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,231,Ethiopia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,3,,13,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,246,Finland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,172800,,873833,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,251,France,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19660,,132412,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,276,Germany,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1,,24,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,276,Germany,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,772183,,2532528,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,372,Ireland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19200,,138447,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,381,Italy,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1167,,2026,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,381,Italy,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,32418,,97627,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,72000,,440259,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,410,Rep. of Korea,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,345542,,1027415,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,458,Malaysia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,5,,30,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,458,Malaysia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19200,,132071,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,490,"Other Asia, nes",,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,22037,,154513,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,512,Oman,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,63087,,90186,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,528,Netherlands,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,61911,,240620,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,566,Nigeria,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,155,,352,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,211200,,764656,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,699,India,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,100943,,200917,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,702,Singapore,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,83,,197,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,63118,,6874,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,710,South Africa,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,9,,39,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,724,Spain,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,7500,,49540,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,620,,8802,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,752,Sweden,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,282420,,1682458,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,757,Switzerland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,169200,,1123535,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,784,United Arab Emirates,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,500,,15254,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,792,Turkey,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19200,,31897,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,31200,,51691,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,36,,555,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,818,Egypt,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,2682,,18341,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,826,United Kingdom,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,102,,1943,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,826,United Kingdom,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,28200,,188742,,,0
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,834,United Rep. of Tanzania,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,24011,,22750,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,57,,119,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,545693,,2703251,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,606614,,1709841,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,2644363,,12582790,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,36,Australia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,57605,,355201,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,56,Belgium,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,30,,598,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,56,Belgium,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,822188,,4454194,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,108,Burundi,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,370461,,991867,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,156,China,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,600,,1488,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,180,Dem.Rep. of the Congo,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,39600,,80546,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,208,Denmark,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,17,,46,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,208,Denmark,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,118203,,815825,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,231,Ethiopia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,19456,,118344,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,251,France,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1,,17,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,251,France,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,9060,,16819,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,276,Germany,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1,,72,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,276,Germany,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,129608,,452663,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,324,Guinea,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,0,,3,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,372,Ireland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1,,33,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,372,Ireland,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,38400,,228331,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,381,Italy,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,2742,,2386,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,381,Italy,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,96644,,117927,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,81270,,498535,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,400,Jordan,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,36000,,152674,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,410,Rep. of Korea,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,351326,,1600799,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,458,Malaysia,,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,2853,,31559,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,490,"Other Asia, nes",,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,,,,,,1197,,8534,,,0
